xtb_homo,xtb_lumo,xtb_ip,xtb_ea,xtb_dipole_x,xtb_dipole_y,xtb_dipole_z,xtb_charges_min,xtb_charges_max,xtb_electrophilicity,xtb_nucleophilicity,Additive_Smiles,UV210_Prod AreaAbs
-0.4024806423802263,-0.0049072499634172,13.70591687761021,-2.740666709428224,0.138729824776119,1.4166523656161547,0.6680115507139667,-0.4348034060980421,0.28890319557438,0.0123214494836871,-8.85991687761021,C(COCCO)O,1.051408057413401
-0.3926968395145964,0.0049772643791902,13.040504110843958,-2.612597699788333,-1.005154621588201,-0.735888100099299,0.9881738746837944,-0.4415893367555367,0.2891342224239203,0.0043246879467119,-8.194504110843958,C(COCCOCCO)O,1.0192952687052732
-0.3982186168382376,-0.2703059265070268,14.405899235523902,4.301668230996134,-1.0680802063156865,0.5494398617187091,-1.9707524505508456,-0.3833973840222145,0.3654392637378245,1.0055250209906157,-9.559899235523902,C(c1[nH]nnn1)C(=O)O,0.0739542251051528
-0.3476875650729532,-0.2349205824377958,12.26085397450658,3.4288241102714454,-1.1057181714027204,-1.133157671017982,1.0810496732565928,-0.4474564819808042,0.2214896547183653,0.5091148773496285,-7.414853974506579,C/C(=C/C(=O)C)/N1CCCC1,0.7433045239569505
-0.3813756145682748,-0.2600694855978797,13.179022506926534,4.291519856538578,-0.2078621150054381,-0.1661822483281447,-0.0398492436430864,-0.3527512604600804,0.3061638580995299,0.8509944199226234,-8.333022506926534,C/C(=N\O)/c1ccccc1,0.4775693524688167
-0.4103996865890798,-0.2688515462649771,14.227478016972734,4.00995451734063,0.6603188891599556,0.8356663665912244,-0.7007979162219498,-0.4167347842866282,0.3528787209088287,0.893372268744117,-9.381478016972734,C/C=C/C(=O)OC,1.0269674826874344
-0.3935907522024361,-0.2839305702824328,13.405613649067352,4.893813074061975,-0.7995197143200254,0.4703622465250938,-0.5443000852865436,-0.423747461719458,0.3507264843544099,1.0880158983575876,-8.559613649067352,C/C=C/C=C/C(=O)OC,0.5903909140914204
-0.3685610860723703,-0.264208572616434,13.125159349899269,4.376729173395463,-0.089052563715359,-0.3595279614992157,0.2214740558602239,-0.2247830376604155,0.0743996027464746,0.871504337288235,-8.279159349899267,C/N=C/c1ccccc1,1.0229554466052566
-0.4151604986859105,-0.3636176337499501,14.209358990155318,6.838586433988587,4.887277836859022e-05,6.092895463716275e-06,3.1606501584117985e-05,-0.3234914064907775,0.2393455700703738,2.18697388051004,-9.363358990155318,C1=CC(=O)C=CC1=O,0.1031130181014572
-0.4330353502644227,-0.3403576966052464,15.046489051203976,5.933436058933483,-0.0429381695287789,-0.573704613134445,-0.09662583260665,-0.3441864400985223,0.2923513238391085,1.7477300609376538,-10.200489051203975,C1=CC(=O)NC1=O,1.2942911042345435
-0.4303094827978153,-0.2911526966231765,14.933698374492112,4.238855735945944,0.6294097543101329,-0.3535961213389845,0.0764062633968604,-0.3541800104628615,0.3578666430100123,1.0505169323038557,-10.087698374492112,C1C(=O)COC1=O,0.0400551812448221
-0.4267173422475123,-0.2578557697612303,14.81568547983562,3.6062946393492408,-0.6674972088874507,-0.962748576481706,-0.1581968772836919,-0.4198480295226297,0.3368069136913233,0.8498739356791846,-9.969685479835618,C1C(=O)NC(=O)N1,1.44849615427777
-0.4399011363248046,-0.2945595593357559,14.956482659565404,5.036086370384517,-0.0164776442253749,0.0081045811557094,-0.2990306208593254,-0.3921150176241766,0.3432743515416818,1.3369138596872032,-10.110482659565402,C1C(=O)NC(=O)NC1=O,0.0219635899051512
-0.3705685980658542,-0.2483113586114728,12.962287124676394,3.851064578231018,-0.0146692750188845,0.4572643130131366,-0.5689778749582295,-0.3994488429645622,0.3601026089281706,0.6957580310708079,-8.116287124676393,C1C(N=C(S1)N)C(=O)O,0.8430530820248189
-0.3979331047638302,-0.2614365328728198,13.862306997496423,3.2653140159589675,1.035744548704265,0.0158036648730598,1.0035185083955849,-0.4517829020964596,0.3516107587671132,0.6521715635754567,-9.016306997496423,C1C(NC(=O)N1)C(=O)O,0.0303104518001957
-0.3860681126156831,-0.22004120653464,13.323791872479992,3.006891342413525,-1.3194699343843237,0.0823166181818539,0.0359705566102916,-0.458878298533641,0.2807375346484872,0.533979593717002,-8.477791872479992,C1CC(=O)N(C1)CC(=O)N,0.7957299181298422
-0.3852832574700524,-0.2425767986149568,13.400131238761231,3.1737017568303814,0.1431416572159403,0.122353219914943,1.124545006990902,-0.4472072320968688,0.3646341303008005,0.5788875954077312,-8.554131238761233,C1CC(=O)N(C1)CCC(=O)O,0.5400166775839179
-0.4220737073683563,-0.2732464141545865,14.444468391889655,4.154407022453183,-0.8847024064580056,-1.0543562921046472,-0.1408341855476851,-0.3853651571433734,0.2882990280398606,0.9637020956242548,-9.598468391889655,C1CC(=O)NC(=O)C1,0.8441652650475315
-0.4214278143534542,-0.2716198141090224,14.659025149664217,4.035967397121978,-0.4971382936674695,-0.7473310687683818,0.0560701785713586,-0.3753686787497365,0.2902690962327565,0.9537493427691586,-9.813025149664217,C1CC(=O)NC1=O,1.5380932407229193
-0.3855780865473854,-0.1941856468204545,13.663385895392912,1.3304087628388963,-2.143112057666878,-0.7149363891434996,-0.798581116803809,-0.4309159106196695,0.292576865080653,0.2848970112400821,-8.817385895392912,C1CC(=O)N[C@H]1CO,1.0522410635171884
-0.3932249047811823,-0.2447327727823541,13.755053629950428,2.497293226575528,0.3080119278255884,-0.6526765317334018,0.6260980461312797,-0.3884658035755911,0.3506336695376824,0.4778720337775599,-8.909053629950428,C1CC(OC1)C(=O)O,0.1078998519047594
-0.3994869278845756,-0.2334602272781431,13.805550637909311,2.192934356179195,-0.5450196257748297,-0.4331600698753666,0.9909940554593474,-0.3992310892409291,0.3679398529139254,0.4281093081844482,-8.959550637909311,C1CC(OC1)CC(=O)O,0.579932827587692
-0.3891867759588584,0.0082186156700615,13.597533869848023,-3.1655075702459854,-0.3325633808872809,0.1066044619956576,1.316093358950832,-0.4284668177005699,0.2888832303957556,0.0040836781175702,-8.751533869848025,C1CC(OC1)CO,1.0190238533823612
-0.3702136246883678,-0.2434217148255163,13.311363310799676,3.768429339347005,-1.8309216534055168,-0.1501685376162047,-0.7716181919778891,-0.2219539766272868,0.113105283756439,0.7149200707669384,-8.465363310799676,C1CC(SC1)C#N,0.7105643388835013
-0.3868189897460342,-0.2802024376040561,13.63892739253496,4.28007384845235,-1.1398320489836065,-1.211968117257138,0.2428121492276678,-0.3696842723581909,0.2382331555161263,0.904004281886662,-8.79292739253496,C1CC=CC(=O)C1,0.8987876803977147
-0.3881021502817851,-0.1984866339298223,13.539662709311088,1.6395471061027709,0.193099066547826,-0.7263925784803298,-0.4011242723673053,-0.4431171508764147,0.2819158219050546,0.3162728892971486,-8.693662709311088,C1CC=CC(C1)O,0.964456487050108
-0.3902291089098701,-0.2037159869976084,13.434539123875076,2.464985408497127,-1.3807990110289627,-0.7807729107984209,0.2981764211047957,-0.2432317261823353,0.1174209796912706,0.439094445177653,-8.588539123875076,C1CCC(=CC1)CC#N,0.7247916401596602
-0.3891359372476717,-0.2907576924746619,13.671026556779552,4.487732844109223,-0.881728186341509,-1.7613491599363806,0.111575414423074,-0.3172224592262936,0.2232331610532552,0.9757666611168084,-8.825026556779552,C1CCC(=O)C(=O)C1,0.2006338257372771
-0.4045653191940154,-0.2645108011360002,13.897795579382503,3.241472888252423,-1.2260661083184603,-0.517566725692974,0.4700525983878289,-0.4445080530158027,0.313380398231789,0.6505739507493727,-9.051795579382503,C1CCC(=O)C(C1)O,0.6620193653189733
-0.4221108692426035,-0.3086171229587877,14.226603486321654,4.973174749316596,-2.445605635307844,-1.1364469810174516,-0.5604692528378232,-0.3728518278066453,0.5582750953301379,1.2211398815955856,-9.380603486321654,C1CCC(=O)C(C1)[N+](=O)[O-],0.0
-0.3852663031329301,-0.202197728096974,13.645130750371688,1.649037618291583,-1.530561616827102,-0.4726844652883396,-0.7912253584822779,-0.4441115720131323,0.2792904824855468,0.3270261626566885,-8.799130750371688,C1CCC(=O)NCC1,0.9500802594890132
-0.3688743068103229,-0.2010597462275245,13.258609880974465,1.668286280301993,0.3812706652628055,-0.8133316800311894,0.6224535547463897,-0.3696665578732602,0.3050653642443219,0.2955497486903321,-8.412609880974465,C1CCC(C1)C(=N)NO,0.2992379554774459
-0.4135171962259203,-0.2210007436871918,13.825458431045144,1.5916105361744928,-1.1419221658802643,0.3988630491134075,-0.1825215976043418,-0.4353740748333892,0.2879985242442915,0.3348947829117163,-8.979458431045144,C1CCC(CC1)(C#N)O,0.1363710258080623
-0.4126440887982507,-0.2011080396841364,13.83506305548314,1.0608129535292588,-0.8074733067039142,0.8425690892452842,-0.9413411961808538,-0.2495396073377749,0.1177586989442819,0.2649893858841148,-8.98906305548314,C1CCC(CC1)C#N,0.9494937817714167
-0.3870586625356944,-0.2034412846517168,13.297282923076,1.5746031902575552,-0.2267179213702239,-0.9196707546239576,1.3116761317789845,-0.4260070965425189,0.283077705993241,0.2861037403417876,-8.451282923075999,C1CCC(CC1)C(=O)N,0.9681945173222204
-0.4089842983111982,-0.2351968024205306,13.63350646332002,2.306057924139864,-0.4118741163655635,-0.054151503030607,0.78572789357572,-0.4125615413379588,0.3570340558524996,0.4307243224329186,-8.787506463320021,C1CCC(CC1)C(=O)O,1.0869088573102408
-0.3966832128143918,-0.2621262522732806,13.55264874434426,2.8935017816826925,1.296793860062392,-0.0604800892153185,0.2498383062562692,-0.3256432818058491,0.2148023153463625,0.5349695136021383,-8.706648744344259,C1CCC(CC1)C=O,1.1488058630079725
-0.329871798049851,-0.2254399287711414,12.276245402082944,2.8315745760901256,-0.0661096757046637,0.456334985226122,2.378267176952138,-0.4728877104529469,0.2135358076940351,0.3881965101850873,-7.430245402082944,C1CCC(CC1)NC(=S)N,0.4150117890491291
-0.3973022282455029,0.0479280719697867,13.560437149253756,-4.197886182408521,-0.0145889781008514,-0.5087708258552098,0.4123701517736428,-0.4439000778655097,0.2820180070007865,0.000763984466745,-8.714437149253756,C1CCC(CC1)O,0.8843158001477995
-0.3858817399604554,-0.2443119487900985,13.024514296658698,2.733464618617311,1.021921968743683,0.0281078883621979,0.3715355010753161,-0.3636687238283284,0.2445301060874062,0.4469429911397558,-8.178514296658697,C1CCCCC(=O)CCCC1,0.904395584637935
-0.3827246663859341,-0.1996411112026872,12.9026812190899,1.625233299520794,-1.0127314076905751,-1.287407434213378,-0.1541503573189695,-0.4377239213314729,0.2757311869728127,0.2592127824275873,-8.056681219089901,C1CCCCCC(=O)NCCCCC1,1.035964239011241
-0.3890498717314288,-0.2025928734036153,13.751478967293687,1.4350340678701954,-1.5947555528966595,-0.2927355103715142,-1.1295420467057506,-0.4240201040611907,0.2418866104499159,0.3063959785079596,-8.905478967293687,C1CCN(C1)C=O,0.965780669392604
-0.3950021496536389,-0.1284056862791507,13.807412067156177,0.3852789906027338,-0.7294688151632134,0.7322389923093245,-0.8171969722592187,-0.5954685273555637,1.2713957691289623,0.1886456858408719,-8.961412067156177,C1CCN(C1)S(=O)(=O)N,0.8423091745446183
-0.3280428709129272,-0.2255901459369102,12.294203743912597,2.933375302030339,-1.2121762350827423,-1.9036466387713311,1.2241714026032304,-0.4912836975686541,0.2034376657963131,0.4091870121876856,-7.448203743912595,C1CCN(CC1)C(=S)N,0.4349593530444581
-0.3850568168123022,-0.1986518546305692,13.740198264796106,1.4673328142858426,0.3600464460987527,-1.76097408795294,0.0981542660956876,-0.4505492883621541,0.2771597900127275,0.3098408762708109,-8.894198264796106,C1CCNC(=O)C1,0.951770834687886
-0.3992658062496479,-0.238556963011022,13.70519541569682,2.3466464159902074,-0.6871486181961299,0.1982892245842482,0.1428312160425821,-0.4138822919602801,0.354881869546253,0.4451227454880125,-8.85919541569682,C1CCOC(C1)C(=O)O,0.2420151990059461
-0.3950922896743634,0.0227182721507976,13.535014258311936,-3.3839457155573847,-0.8516044902478588,-0.7558131859280508,-0.758374148091358,-0.426323085704353,0.2887587319816713,0.0015570100590718,-8.689014258311937,C1CCOC(C1)CO,0.9891016971670668
-0.4134150908134281,-0.1418315006054551,14.185072498216355,0.8329376295127235,-2.1413931040774914,0.3228929731738847,-0.6627190349619108,-0.5393916997484618,0.9682008766233382,0.2655603781680761,-9.339072498216357,C1CCS(=O)(=O)C1,0.9578475647263438
-0.3921236580516757,-0.2176425828446607,13.31873375495402,1.966313643509069,0.332943206035491,-1.509572721363541,1.2479811678224335,-0.4559679203663838,0.3128421939429809,0.3444439477922153,-8.47273375495402,C1CC[C@@H]([C@@H](C1)C(=O)N)O,0.8059680754670504
-0.4167349310536892,-0.2467204541383734,13.770691219588004,3.631596347291998,0.0221749309889273,0.0787255612716997,0.0155479639951973,-0.4016033083371644,0.3593265629281801,0.7329122460233248,-8.924691219588004,C1CC[C@@H]([C@H](C1)C(=O)O)C(=O)O,0.0929664718482679
-0.3908167538196133,-0.2105952970460201,13.340070421595303,1.799749821390828,0.2390034809888642,0.7355590698587569,-0.1086137185811964,-0.4481204109234875,0.2957398916732203,0.3214679473393878,-8.494070421595305,C1CC[C@H]([C@@H](C1)C(=O)N)O,1.1211656868723945
-0.3973970183372955,0.0190326233053465,13.461785733956908,-3.506476848771668,0.6045743539822408,0.3851956754060226,0.1618856437173923,-0.4398946532051046,0.2821877888244957,0.0005107444610155,-8.615785733956907,C1CC[C@H]([C@@H](C1)O)O,1.005428686576922
-0.386616584067377,-0.2668857159579391,13.827036989213404,3.8859590560802673,-3.183242858893108,-0.4161229829562538,0.1213625351454803,-0.3865389788458467,0.2529485070487933,0.8089713458560999,-8.981036989213404,C1CNC(=O)C(=O)N1,0.885057192118248
-0.4062498650650479,-0.2636829392338834,14.128464953618009,3.6194076618357696,-1.9595017680780007,0.8029505687932441,-0.5781275038543492,-0.4198228098226907,0.2818550718897878,0.7719184722587535,-9.282464953618009,C1CNC(=O)CC1=O,0.121322321629403
-0.3837267011122466,-0.1654444060513325,13.643832160136478,0.5948335040998772,-1.9647385661102992,0.2179672179877567,-0.1304824141596765,-0.4932164107045517,0.3277850268536517,0.1980244730577723,-8.797832160136478,C1CNC(=O)NC1,1.039370855537164
-0.4200720786952298,-0.2563689787971576,14.39861099549084,3.660526002170872,-1.3165846425726035,-1.158750832224671,0.2042133764617391,-0.4382038224725629,0.3349511636744797,0.8149612056198934,-9.55261099549084,C1CNC(=O)NC1=O,0.9693827826764004
-0.3275472327677965,-0.2200236398788267,12.476588743238496,2.711800072182638,-2.680293639297984,0.4967161556052493,-0.1892322260547214,-0.5054981768694714,0.20775397028147,0.3867248312786569,-7.630588743238496,C1CNC(=S)NC1,0.7902635744520486
-0.418795442576595,-0.1468702967524031,14.585194428124366,0.8712218646152198,-2.1679215662270326,-1.032990583586478,0.324139222710856,-0.5568324684487553,1.1154099823978112,0.3028708042301479,-9.739194428124366,C1CNS(=O)(=O)C1,0.8773463090794597
-0.4158661395947481,-0.250082293207503,14.595657413696632,2.695534056311037,-1.6734811053661949,-0.7944143578065401,-0.6013233613708197,-0.4174072415254744,0.3412393159176457,0.6065873149331398,-9.749657413696632,C1COC(=O)C1O,0.9679171244349548
-0.3632328464713952,-0.2137196067159602,12.875795501145996,2.866432955250198,0.1988447248413143,0.0503484093146409,0.3278056044319629,-0.2966027597281989,0.2063086567262813,0.457137807312162,-8.029795501145996,C1CSC(=N1)N,0.3293930549989186
-0.4055988500983827,0.0193914216990035,13.96583672706526,-3.3925778438214507,-0.9734351958576188,-0.2330124519672651,0.9478881863280044,-0.4432559871198545,0.2892739835217239,0.0055925126120003,-9.11983672706526,C1C[C@@H]([C@H](C1)O)O,0.8704017842301643
-0.3860289726554889,-0.2102331562103684,13.586989003147156,1.684807225929406,-0.6549126449424181,0.8835795589112792,-0.3877213703101259,-0.4292544504600345,0.271390422830862,0.326979188992177,-8.740989003147156,C1C[C@H](OC1)C(=O)N,0.9920802930001448
-0.433947487360343,-0.2424350223037776,14.62303102091984,3.3527086544201263,-0.7881962944995629,-1.1079492422327712,0.630698303347864,-0.2256908293538478,0.1111613346006093,0.7610734278192756,-9.77703102091984,C1C[C@H]([C@@H]1C#N)C#N,1.0752503783060945
-0.3900672115302601,-0.212352071988036,13.668686017101974,2.4779325730056114,-0.2457135395833631,1.0008997050394073,-1.3948320321489265,-0.4656797310500888,0.3373132781155813,0.4653630042861537,-8.822686017101974,C=CCNC(=O)N,1.057445259294122
-0.3935605001758784,-0.2257727125240688,13.150746339167902,3.612622276085726,-0.1865497033041965,0.3927073336311057,-0.2837148593418623,-0.3153147220080016,0.088414276460169,0.655320870252912,-8.304746339167902,C=CCOCc1ccccc1,0.6841440570856768
-0.3918156850281303,-0.2211427904377561,13.318482848701612,3.3680215650980583,-0.0279976901896672,-0.0729249884081242,0.0759892507991789,-0.094444499110818,0.0446048818006131,0.6145832162987122,-8.472482848701613,C=CCc1ccccc1,0.8738416541304419
-0.4019667640523778,-0.2740827357245908,13.432161125751444,4.7068949936334015,-0.2463343347132425,0.7311120424052973,0.4392313134562227,-0.4273375248283953,0.3543921758024122,1.0222146236517746,-8.586161125751445,C=CCc1ccccc1C(=O)O,0.4993428710741289
-0.3694222310918442,-0.2287739562258018,13.428985997999323,3.0711075252822773,-1.3575106293950372,-0.1958737425616734,0.9654444324479126,-0.2678241434694461,0.0788233027857638,0.5593584818531675,-8.582985997999325,C=CCn1ccnc1,0.5101944739575993
-0.3546057419579612,-0.2673977128746154,11.834489271073435,4.85796403578049,1.61881334197271,-0.5542524781875353,0.5174023877526156,-0.4419784073722501,0.2889683158392966,0.8780579308580446,-6.988489271073435,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c3ccnc4c3cccc4)O,0.712678122051163
-0.3731291139004214,-0.2636224558787705,12.600108798036814,4.751246329038193,-0.0081657839455662,-0.0004694266273296,-0.0003645797856068,-0.0854744386681275,0.0387912218026386,0.9343029196008916,-7.754108798036814,C=Cc1ccc2ccccc2c1,0.3950447429473599
-0.3635962466354366,-0.2625647499781035,13.200473618557544,4.236728897366607,-0.3060326640363608,-0.5449959385727734,-0.0069943214637226,-0.2267516739672317,0.0975005312045147,0.8365387998899259,-8.354473618557543,C=Cc1ccccn1,1.0164769802961624
-0.3580212644551538,-0.2839195276543798,12.960976782828038,4.730267932873705,0.2943878139525391,0.1150767979996549,0.025849611039236,-0.2116526707588185,0.0901045097856179,0.97178622747112,-8.114976782828037,C=Cc1cnccn1,0.2367196963595215
-0.3763738076829407,-0.2337387269645109,12.97343177377605,3.5457445681255817,0.2708092047760903,-0.0539813416002448,-0.2302905755610995,-0.085430242593773,0.0547442998849112,0.6179980278658044,-8.127431773776049,CC#Cc1ccccc1,0.9846181960103756
-0.3812542194817544,-0.2799449485038637,13.213417617915624,4.215936687930949,-0.8341598051190428,0.5639166285907264,-0.900560234540627,-0.4410149456921859,0.2370404658621227,0.8317140669714159,-8.367417617915624,CC(=O)C(=O)N1CCCCC1,0.4172809004596963
-0.406599993529417,-0.3098688236563083,14.38436177581275,4.9321954169935776,0.316194459260938,-0.397669469949155,-0.2112826356675561,-0.3945398550333667,0.3308599347022911,1.2250115164230488,-9.53836177581275,CC(=O)C(=O)OC,0.9563841981386768
-0.3872148833932272,-0.3101888652458285,13.34680299273478,5.621438909067971,-0.7152309857692154,-0.5654166259714052,-0.7913126798950776,-0.3467358352521477,0.2251485263103033,1.3923075807308505,-8.50080299273478,CC(=O)C(=O)c1ccccc1,0.3461406658365883
-0.4036992585694689,-0.2641429330018373,14.00249453522446,3.1601439422105906,-0.3969569021076706,0.535779162389204,1.2039716372856772,-0.4508956388757177,0.3104194096270825,0.6434310390278035,-9.15649453522446,CC(=O)C(C)(C)O,1.0208176468127192
-0.3923780535993525,-0.2721164558526529,13.104228064757692,4.627810049106425,0.8733721679431667,-0.4227826409078541,0.3559127570332812,-0.3557735316789411,0.2495873075603136,0.9532654706420386,-8.258228064757692,CC(=O)C(c1ccccc1)C(=O)C,0.2234784743681184
-0.4020485549516867,-0.2716358162987017,13.769879997585944,4.251710157182326,-0.3851213558976565,0.2767408521894174,0.8051044769640452,-0.3580689344400776,0.2472767255588292,0.91117926699381,-8.923879997585944,CC(=O)C1CCCC1=O,0.364350011516901
-0.3886485638829366,-0.2463208819215779,13.339731471672826,2.735563409428144,0.2042496262131834,0.8015646444638105,0.965187629520546,-0.3574185410632134,0.2367651213985751,0.48031176632522,-8.493731471672826,CC(=O)C1CCCCC1,0.9172256965691876
-0.3974726878761592,-0.2745413155117849,13.483261761976369,4.3537057185586105,-0.559707229509532,0.5981406327967573,0.4020343237175421,-0.3641216275399075,0.2481569886957615,0.908320390162928,-8.637261761976367,CC(=O)C1CCCCC1=O,0.3630264738365592
-0.3958754812076632,-0.2492606609542199,13.414701523279746,3.516036190413578,-1.1777444140931594,0.4389425396074081,-1.0105280093191484,-0.4410675500545862,0.2729327763711165,0.6616968288854373,-8.568701523279746,CC(=O)C1CCN(C1=O)C,0.0916635312493106
-0.4077524773981869,-0.2772783685226905,14.149377883878111,4.324177482330491,-0.03926806313124,0.63389880978852,-0.3285015339126458,-0.3541886509215821,0.2505997477548512,0.9810959509492572,-9.303377883878111,CC(=O)CC(=O)C,0.952526781780899
-0.40526578453166,-0.2671798253612805,14.191441709797765,3.742716052283744,0.502756603223133,-0.0658968501865953,0.6072248418519516,-0.4173760201453307,0.2949821051997965,0.8126967680286866,-9.345441709797765,CC(=O)CC(=O)N,0.4542275694070651
-0.393117961608239,-0.2573113296767076,13.4203389365308,3.709154420436116,-0.648576870716346,0.5630678498109782,0.1113206376933031,-0.4479338961314403,0.2704607526693477,0.7120180260097179,-8.574338936530799,CC(=O)CC(=O)N(C)C,0.5232296935657239
-0.3931652980873268,-0.2655754479207076,13.14125706391586,4.661853391455535,0.304724366143364,-2.048958927105472,-1.1869520140376728,-0.3959473913002418,0.283112376387132,0.9698517042081388,-8.29525706391586,CC(=O)CC(=O)Nc1ccccc1,0.2127076616076843
-0.4022259115816337,-0.2910983639426318,13.516809565183811,5.281629845534919,-0.476650774114158,0.4838822449226255,0.0133331505261984,-0.3660054471917082,0.2511370711941416,1.2587345019203011,-8.670809565183813,CC(=O)CC(=O)c1ccccc1,0.0471034453109188
-0.3952204935611242,-0.2485536302775871,13.583345119397306,3.730645067091839,-0.0261631363638716,-1.1281248814072813,0.1583224598014432,-0.3630656568301925,0.2478915268961251,0.7370407869737067,-8.737345119397306,CC(=O)CCC(=O)C,0.9181100657803304
-0.3761488290560462,-0.2457522134988886,12.689194706605136,4.156209764027973,-0.2032841113095618,-0.739651833038026,-0.5087193991623482,-0.3632243046238332,0.2478490319160671,0.7496086636861398,-7.843194706605136,CC(=O)CCc1[nH]c2ccccc2n1,1.0456680969829188
-0.3624419286606395,-0.2503125805120745,13.066253606455868,2.7701358008656167,-0.7550215373775317,-0.0447348831776586,-0.9598917388619986,-0.3545345945915637,0.2410886175568353,0.4583465571886024,-8.220253606455868,CC(=O)CN(C)C,0.8073975330765306
-0.3960718373023107,-0.2664196538068173,13.76436763010992,3.6268741702816,-0.818744438408475,-0.585854929761312,-0.4276648857676308,-0.4344267794025329,0.2797049010742884,0.7309292545513996,-8.91836763010992,CC(=O)CNC(=O)C,0.894446663568084
-0.3850757008515118,-0.2586947006895325,12.89120462274504,4.110755954237934,-0.9392362708156118,-0.4862016726861667,-0.786184544264515,-0.3347548691185865,0.2295748452767512,0.7607174424454927,-8.04520462274504,CC(=O)COCc1ccccc1,0.9127896148520384
-0.4207839372525366,-0.2767718554498382,14.38581383335353,3.999249417052946,0.3752492056008716,-0.8150516160447164,-0.3587051799981441,-0.5500058523995376,1.0133690397810442,0.909460357230464,-9.53981383335353,CC(=O)CS(=O)(=O)C,0.2405113214825955
-0.3678707876107393,-0.2640043938945439,13.21517744693866,3.93576339406365,-0.712096122806984,-0.9821471124522632,0.7062616457125647,-0.3426374486723177,0.2461943549327314,0.7494519340412285,-8.36917744693866,CC(=O)CSC,0.976387244155397
