ArX_Smiles,Acid_Smiles,additives,product,rxn,objective
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,NC(=O)CCC(N)=O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.NC(=O)CCC(N)=O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,8877.96846
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,OCCCCCCO,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.OCCCCCCO>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,14318.98337
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,OCCOCCO,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.OCCOCCO>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,9002.64555
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,OCCOCCOCCO,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.OCCOCCOCCO>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,12476.34238
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C(O)Cc1nnn[nH]1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C(O)Cc1nnn[nH]1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,985.8397
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,CC(=O)/C=C(/C)N1CCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.CC(=O)/C=C(/C)N1CCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,6920.09598
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,C/C(=N\O)c1ccccc1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.C/C(=N\O)c1ccccc1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,5261.5364
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,C/C=C/C(=O)OC,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.C/C=C/C(=O)OC>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,9886.88269
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,C/C=C/C=C/C(=O)OC,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.C/C=C/C=C/C(=O)OC>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,6339.30291
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,C/N=C/c1ccccc1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.C/N=C/c1ccccc1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,9598.05653
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1C=CC(=O)C=C1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1C=CC(=O)C=C1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,1502.76059
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1C=CC(=O)N1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1C=CC(=O)N1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,21485.12084
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1COC(=O)C1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1COC(=O)C1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,213.30067
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CNC(=O)N1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CNC(=O)N1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,28856.50647
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CC(=O)NC(=O)N1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CC(=O)NC(=O)N1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,673.61816
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,NC1=NC(C(=O)O)CS1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.NC1=NC(C(=O)O)CS1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,7088.92195
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1NCC(C(=O)O)N1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1NCC(C(=O)O)N1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,962.80705
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,NC(=O)CN1CCCC1=O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.NC(=O)CN1CCCC1=O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,6094.93023
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C(O)CCN1CCCC1=O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C(O)CCN1CCCC1=O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,5464.06846
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CCCC(=O)N1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CCCC(=O)N1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,8035.02329
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CCC(=O)N1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CCC(=O)N1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,22684.73404
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CC[C@H](CO)N1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CC[C@H](CO)N1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,11611.52535
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C(O)C1CCCO1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C(O)C1CCCO1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,1433.86917
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C(O)CC1CCCO1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C(O)CC1CCCO1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,6081.46887
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,OCC1CCCO1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.OCC1CCCO1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,9417.30739
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,N#CC1CCCS1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.N#CC1CCCS1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,7209.78416
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1C=CCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1C=CCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,6775.4327
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,OC1C=CCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.OC1C=CCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,8216.17617
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,N#CCC1=CCCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.N#CCC1=CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,9481.64882
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CCCCC1=O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CCCCC1=O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,321.54774
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CCCCC1O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CCCCC1O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,8361.75756
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CCCCC1[N+](=O)[O-],c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CCCCC1[N+](=O)[O-]>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,188.01374
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CCCCCN1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CCCCCN1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,8344.90105
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,N=C(NO)C1CCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.N=C(NO)C1CCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,2866.95546
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,N#CC1(O)CCCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.N#CC1(O)CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,5387.04601
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,N#CC1CCCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.N#CC1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,8326.6075
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,NC(=O)C1CCCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.NC(=O)C1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,8577.33054
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C(O)C1CCCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C(O)C1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,7104.84932
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=CC1CCCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=CC1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,8534.43923
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,NC(=S)NC1CCCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.NC(=S)NC1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,12021.75645
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,OC1CCCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.OC1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,6643.22934
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CCCCCCCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CCCCCCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,8340.37678
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CCCCCCCCCCCN1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CCCCCCCCCCCN1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,9657.68808
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=CN1CCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=CN1CCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,7651.92818
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,NS(=O)(=O)N1CCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.NS(=O)(=O)N1CCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,11340.94267
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,NC(=S)N1CCCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.NC(=S)N1CCCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,11039.65928
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CCCCN1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CCCCN1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,7601.64282
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C(O)C1CCCCO1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C(O)C1CCCCO1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,1771.68471
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,OCC1CCCCO1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.OCC1CCCCO1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,9156.97695
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=S1(=O)CCCC1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=S1(=O)CCCC1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,7727.02276
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,NC(=O)[C@@H]1CCCC[C@@H]1O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.NC(=O)[C@@H]1CCCC[C@@H]1O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,5685.88648
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C(O)[C@H]1CCCC[C@@H]1C(=O)O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C(O)[C@H]1CCCC[C@@H]1C(=O)O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,1494.4069
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,NC(=O)[C@@H]1CCCC[C@H]1O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.NC(=O)[C@@H]1CCCC[C@H]1O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,12096.2681
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O[C@@H]1CCCC[C@H]1O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O[C@@H]1CCCC[C@H]1O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,14744.56885
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1NCCNC1=O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1NCCNC1=O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,3790.80122
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CCNC(=O)C1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CCNC(=O)C1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,2615.45454
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1NCCCN1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1NCCCN1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,7313.6824
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1CCNC(=O)N1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1CCNC(=O)N1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,6685.10261
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,S=C1NCCCN1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.S=C1NCCCN1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,12696.41781
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=S1(=O)CCCN1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=S1(=O)CCCN1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,12980.588615
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O=C1OCCC1O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O=C1OCCC1O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,9480.11067
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,NC1=NCCS1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.NC1=NCCS1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,4929.95496
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,O[C@H]1CCC[C@@H]1O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.O[C@H]1CCC[C@@H]1O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,11796.55401
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,NC(=O)[C@@H]1CCCO1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.NC(=O)[C@@H]1CCCO1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,11093.52261
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,N#C[C@@H]1CC[C@H]1C#N,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.N#C[C@@H]1CC[C@H]1C#N>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,12987.33966
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,C=CCNC(N)=O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.C=CCNC(N)=O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,9256.50212
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,C=CCOCc1ccccc1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.C=CCOCc1ccccc1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,6981.69539
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,C=CCc1ccccc1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.C=CCc1ccccc1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,9293.34182
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,C=CCc1ccccc1C(=O)O,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.C=CCc1ccccc1C(=O)O>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,6509.4338
c1ccc(cc1)c2cc(cnc2)Br,C1CCC(CC1)C(=O)O,C=CCn1ccnc1,c1ccc(cc1)c2cc(cnc2)C3CCCCC3,Brc1cncc(-c2ccccc2)c1.O=C(O)C1CCCCC1.C=CCn1ccnc1>>c1ccc(-c2cncc(C3CCCCC3)c2)cc1,3673.34454
