ArX_Smiles,Acid_Smiles,additives,product,rxn,objective
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,OC1C=CCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.OC1C=CCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,5000.04951
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,N#CCC1=CCCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.N#CCC1=CCCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,2828.91781
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C1CCCCC1=O,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C1CCCCC1=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1,2257.31393
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C1CCCCC1O,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C1CCCCC1O>>O=C1CCc2ccc(C3CCCCC3)cc2N1,771.00895
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C1CCCCC1[N+](=O)[O-],c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C1CCCCC1[N+](=O)[O-]>>O=C1CCc2ccc(C3CCCCC3)cc2N1,0.0
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C1CCCCCN1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C1CCCCCN1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,4257.62406
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,N=C(NO)C1CCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.N=C(NO)C1CCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,4632.9507
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,N#CC1(O)CCCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.N#CC1(O)CCCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,0.0
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,N#CC1CCCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.N#CC1CCCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,4636.29566
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,NC(=O)C1CCCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.NC(=O)C1CCCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,4875.38353
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C(O)C1CCCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C(O)C1CCCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,5575.4157
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=CC1CCCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=CC1CCCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,5785.18088
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,NC(=S)NC1CCCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.NC(=S)NC1CCCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,1492.83776
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,OC1CCCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.OC1CCCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,5393.27823
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C1CCCCCCCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C1CCCCCCCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,5273.62337
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C1CCCCCCCCCCCN1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C1CCCCCCCCCCCN1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,6003.2666
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=CN1CCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=CN1CCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,7268.34755
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,NS(=O)(=O)N1CCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.NS(=O)(=O)N1CCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,3273.52019
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,NC(=S)N1CCCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.NC(=S)N1CCCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,1388.48085
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C1CCCCN1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C1CCCCN1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,5291.17006
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C(O)C1CCCCO1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C(O)C1CCCCO1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,1206.29223
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,OCC1CCCCO1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.OCC1CCCCO1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,3585.78019
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=S1(=O)CCCC1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=S1(=O)CCCC1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,3525.5405
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,NC(=O)[C@@H]1CCCC[C@@H]1O,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.NC(=O)[C@@H]1CCCC[C@@H]1O>>O=C1CCc2ccc(C3CCCCC3)cc2N1,3166.27745
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C(O)[C@H]1CCCC[C@@H]1C(=O)O,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C(O)[C@H]1CCCC[C@@H]1C(=O)O>>O=C1CCc2ccc(C3CCCCC3)cc2N1,1020.35963
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,NC(=O)[C@@H]1CCCC[C@H]1O,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.NC(=O)[C@@H]1CCCC[C@H]1O>>O=C1CCc2ccc(C3CCCCC3)cc2N1,3551.42409
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O[C@@H]1CCCC[C@H]1O,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O[C@@H]1CCCC[C@H]1O>>O=C1CCc2ccc(C3CCCCC3)cc2N1,4467.97488
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C1NCCNC1=O,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C1NCCNC1=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1,4197.30603
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C1CCNC(=O)C1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C1CCNC(=O)C1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,5137.75015
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C1NCCCN1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C1NCCCN1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,5507.94193
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C1CCNC(=O)N1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C1CCNC(=O)N1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,4852.17849
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,S=C1NCCCN1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.S=C1NCCCN1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,465.9819
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=S1(=O)CCCN1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=S1(=O)CCCN1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,2289.489625
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O=C1OCCC1O,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O=C1OCCC1O>>O=C1CCc2ccc(C3CCCCC3)cc2N1,3810.15854
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,NC1=NCCS1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.NC1=NCCS1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,503.33983
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,O[C@H]1CCC[C@@H]1O,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.O[C@H]1CCC[C@@H]1O>>O=C1CCc2ccc(C3CCCCC3)cc2N1,1180.75508
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,NC(=O)[C@@H]1CCCO1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.NC(=O)[C@@H]1CCCO1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,5724.49094
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,N#C[C@@H]1CC[C@H]1C#N,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.N#C[C@@H]1CC[C@H]1C#N>>O=C1CCc2ccc(C3CCCCC3)cc2N1,3611.25741
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,C=CCNC(N)=O,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.C=CCNC(N)=O>>O=C1CCc2ccc(C3CCCCC3)cc2N1,5558.2418
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,C=CCOCc1ccccc1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.C=CCOCc1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,4643.86709
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,C=CCc1ccccc1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.C=CCc1ccccc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,5775.43232
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,C=CCc1ccccc1C(=O)O,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.C=CCc1ccccc1C(=O)O>>O=C1CCc2ccc(C3CCCCC3)cc2N1,6268.5391
c1cc2c(cc1Br)NC(=O)CC2,C1CCC(CC1)C(=O)O,C=CCn1ccnc1,c1cc2c(cc1C3CCCCC3)NC(=O)CC2,O=C1CCc2ccc(Br)cc2N1.O=C(O)C1CCCCC1.C=CCn1ccnc1>>O=C1CCc2ccc(C3CCCCC3)cc2N1,4808.14442
