ArX_Smiles,Acid_Smiles,additives,product,rxn,objective
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,OCC(CO)CO,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.OCC(CO)CO>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,60609.38117
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,OCC(F)(F)F,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.OCC(F)(F)F>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,49208.41574
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,NC(=O)CCC(N)=O,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)CCC(N)=O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,55175.37896
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,OCCCCCCO,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.OCCCCCCO>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,64053.46801
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,OCCOCCO,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.OCCOCCO>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,58616.13768
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,OCCOCCOCCO,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.OCCOCCOCCO>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,56825.84548
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C(O)Cc1nnn[nH]1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)Cc1nnn[nH]1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,4122.95779
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,CC(=O)/C=C(/C)N1CCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.CC(=O)/C=C(/C)N1CCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,41439.32511
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,C/C(=N\O)c1ccccc1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.C/C(=N\O)c1ccccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,26624.5543
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,C/C=C/C(=O)OC,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.C/C=C/C(=O)OC>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,57253.57242
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,C/C=C/C=C/C(=O)OC,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.C/C=C/C=C/C(=O)OC>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,32914.37122
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,C/N=C/c1ccccc1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.C/N=C/c1ccccc1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,57029.90088
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1C=CC(=O)C=C1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1C=CC(=O)C=C1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,5748.56434
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1C=CC(=O)N1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1C=CC(=O)N1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,72156.89953
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1COC(=O)C1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1COC(=O)C1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,2233.08163
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1CNC(=O)N1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1CNC(=O)N1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,80753.85138
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1CC(=O)NC(=O)N1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1CC(=O)NC(=O)N1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,1224.47303
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,NC1=NC(C(=O)O)CS1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC1=NC(C(=O)O)CS1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,47000.32036
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1NCC(C(=O)O)N1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1NCC(C(=O)O)N1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,1689.81168
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,NC(=O)CN1CCCC1=O,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)CN1CCCC1=O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,44362.04774
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C(O)CCN1CCCC1=O,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)CCN1CCCC1=O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,30106.0009
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1CCCC(=O)N1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1CCCC(=O)N1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,47062.32471
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1CCC(=O)N1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1CCC(=O)N1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,85748.90075
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1CC[C@H](CO)N1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1CC[C@H](CO)N1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,58662.57788
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C(O)C1CCCO1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)C1CCCO1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,6015.430955
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C(O)CC1CCCO1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)CC1CCCO1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,32331.33152
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,OCC1CCCO1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.OCC1CCCO1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,56810.71404
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,N#CC1CCCS1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.N#CC1CCCS1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,39614.05548
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1C=CCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1C=CCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,50107.53156
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,OC1C=CCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.OC1C=CCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,53768.57618
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,N#CCC1=CCCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.N#CCC1=CCCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,40407.2294
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1CCCCC1=O,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1CCCCC1=O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,11185.36221
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1CCCCC1O,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1CCCCC1O>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,36907.66681
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1CCCCC1[N+](=O)[O-],CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1CCCCC1[N+](=O)[O-]>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,0.0
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1CCCCCN1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1CCCCCN1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,52967.0996
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,N=C(NO)C1CCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.N=C(NO)C1CCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,16682.55543
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,N#CC1(O)CCCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.N#CC1(O)CCCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,7602.70265
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,N#CC1CCCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.N#CC1CCCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,52934.40339
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,NC(=O)C1CCCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=O)C1CCCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,53976.97186
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C(O)C1CCCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C(O)C1CCCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,60595.31195
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=CC1CCCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=CC1CCCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,64046.07817
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,NC(=S)NC1CCCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.NC(=S)NC1CCCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,23136.9619
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,OC1CCCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.OC1CCCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,49300.722330000004
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1CCCCCCCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1CCCCCCCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,50420.17296
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=C1CCCCCCCCCCCN1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=C1CCCCCCCCCCCN1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,57755.14277
CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)Br,C1CCC(CC1)C(=O)O,O=CN1CCCC1,CCOC(=O)c1c2n(cn1)-c3ccc(cc3C(=O)N(C2)C)C4CCCCC4,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(Br)ccc1-2.O=C(O)C1CCCCC1.O=CN1CCCC1>>CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(C3CCCCC3)ccc1-2,53842.39952
